New data
$GNGLL,1045.96279,N,10636.98722,E,082829.80,A,A*71
$GNGLL,1045.96278,N,10636.98707,E,082830.00,A,A*77
$GNGLL,1045.96274,N,10636.98694,E,082830.20,A,A*72
$GNGLL,1045.96280,N,10636.98681,E,082830.40,A,A*7B
$GNGLL,1045.96275,N,10636.98668,E,082830.60,A,A*74
$GNGLL,1045.96274,N,10636.98652,E,082830.80,A,A*72
$GNGLL,1045.96267,N,10636.98632,E,082831.00,A,A*7F
$GNGLL,1045.96270,N,10636.98622,E,082831.20,A,A*7A
$GNGLL,1045.96278,N,10636.98613,E,082831.40,A,A*76
$GNGLL,1045.96277,N,10636.98602,E,082831.60,A,A*7B
$GNGLL,1045.96274,N,10636.98585,E,082831.80,A,A*7A
$GNGLL,1045.96271,N,10636.98572,E,082832.00,A,A*7C
$GNGLL,1045.96275,N,10636.98559,E,082832.20,A,A*73
$GNGLL,1045.96272,N,10636.98543,E,082832.40,A,A*79
$GNGLL,1045.96270,N,10636.98528,E,082832.60,A,A*74
$GNGLL,1045.96267,N,10636.98515,E,082832.80,A,A*72
$GNGLL,1045.96270,N,10636.98502,E,082833.00,A,A*7B
$GNGLL,1045.96269,N,10636.98486,E,082833.20,A,A*7C
$GNGLL,1045.96267,N,10636.98472,E,082833.40,A,A*7F
$GNGLL,1045.96268,N,10636.98458,E,082833.60,A,A*7A
$GNGLL,1045.96265,N,10636.98438,E,082833.80,A,A*7F
$GNGLL,1045.96264,N,10636.98423,E,082834.00,A,A*7B
$GNGLL,1045.96263,N,10636.98404,E,082834.20,A,A*7B
$GNGLL,1045.96261,N,10636.98391,E,082834.40,A,A*74
$GNGLL,1045.96259,N,10636.98376,E,082834.60,A,A*74
$GNGLL,1045.96261,N,10636.98364,E,082834.80,A,A*72
$GNGLL,1045.96258,N,10636.98349,E,082835.00,A,A*7E
$GNGLL,1045.96257,N,10636.98335,E,082835.20,A,A*78
$GNGLL,1045.96259,N,10636.98321,E,082835.40,A,A*75
$GNGLL,1045.96251,N,10636.98306,E,082835.60,A,A*7A
$GNGLL,1045.96249,N,10636.98291,E,082835.80,A,A*72
$GNGLL,1045.96247,N,10636.98276,E,082836.00,A,A*7E
$GNGLL,1045.96244,N,10636.98262,E,082836.20,A,A*7A
$GNGLL,1045.96246,N,10636.98247,E,082836.40,A,A*79
$GNGLL,1045.96248,N,10636.98235,E,082836.60,A,A*70
$GNGLL,1045.96249,N,10636.98224,E,082836.80,A,A*7F
$GNGLL,1045.96254,N,10636.98213,E,082837.00,A,A*7E
$GNGLL,1045.96256,N,10636.98203,E,082837.20,A,A*7F
$GNGLL,1045.96256,N,10636.98190,E,082837.40,A,A*70
$GNGLL,1045.96256,N,10636.98173,E,082837.60,A,A*7F
$GNGLL,1045.96257,N,10636.98161,E,082837.80,A,A*73
$GNGLL,1045.96257,N,10636.98146,E,082838.00,A,A*71
$GNGLL,1045.96256,N,10636.98133,E,082838.20,A,A*70
$GNGLL,1045.96262,N,10636.98121,E,082838.40,A,A*72
$GNGLL,1045.96265,N,10636.98107,E,082838.60,A,A*73
$GNGLL,1045.96267,N,10636.98098,E,082838.80,A,A*78
$GNGLL,1045.96269,N,10636.98082,E,082839.00,A,A*74
$GNGLL,1045.96278,N,10636.98073,E,082839.20,A,A*78
$GNGLL,1045.96278,N,10636.98063,E,082839.40,A,A*7F
$GNGLL,1045.96277,N,10636.98046,E,082839.60,A,A*75
$GNGLL,1045.96284,N,10636.98035,E,082839.80,A,A*73
$GNGLL,1045.96290,N,10636.98029,E,082840.00,A,A*7D
$GNGLL,1045.96289,N,10636.98010,E,082840.20,A,A*7D
$GNGLL,1045.96287,N,10636.97993,E,082840.40,A,A*78
$GNGLL,1045.96287,N,10636.97974,E,082840.60,A,A*73
$GNGLL,1045.96287,N,10636.97953,E,082840.80,A,A*78
$GNGLL,1045.96286,N,10636.97939,E,082841.00,A,A*7C
$GNGLL,1045.96285,N,10636.97922,E,082841.20,A,A*77
$GNGLL,1045.96289,N,10636.97910,E,082841.40,A,A*7C
$GNGLL,1045.96285,N,10636.97896,E,082841.60,A,A*7D
$GNGLL,1045.96291,N,10636.97882,E,082841.80,A,A*73
$GNGLL,1045.96305,N,10636.97883,E,082842.00,A,A*75
$GNGLL,1045.96306,N,10636.97869,E,082842.20,A,A*70
$GNGLL,1045.96310,N,10636.97860,E,082842.40,A,A*78
$GNGLL,1045.96310,N,10636.97849,E,082842.60,A,A*71
$GNGLL,1045.96307,N,10636.97836,E,082842.80,A,A*71
$GNGLL,1045.96311,N,10636.97828,E,082843.00,A,A*70
$GNGLL,1045.96303,N,10636.97811,E,082843.20,A,A*7B
$GNGLL,1045.96308,N,10636.97800,E,082843.40,A,A*76
$GNGLL,1045.96308,N,10636.97792,E,082843.60,A,A*70
$GNGLL,1045.96306,N,10636.97774,E,082843.80,A,A*78
$GNGLL,1045.96306,N,10636.97758,E,082844.00,A,A*79
$GNGLL,1045.96301,N,10636.97746,E,082844.20,A,A*73
$GNGLL,1045.96292,N,10636.97729,E,082844.40,A,A*77
$GNGLL,1045.96297,N,10636.97715,E,082844.60,A,A*7F
$GNGLL,1045.96295,N,10636.97703,E,082844.80,A,A*74
$GNGLL,1045.96299,N,10636.97691,E,082845.00,A,A*7B
$GNGLL,1045.96306,N,10636.97681,E,082845.20,A,A*7F
$GNGLL,1045.96301,N,10636.97667,E,082845.40,A,A*76
$GNGLL,1045.96299,N,10636.97656,E,082845.60,A,A*76
$GNGLL,1045.96305,N,10636.97648,E,082845.80,A,A*73
$GNGLL,1045.96301,N,10636.97634,E,082846.00,A,A*77
$GNGLL,1045.96310,N,10636.97626,E,082846.20,A,A*76
$GNGLL,1045.96308,N,10636.97613,E,082846.40,A,A*7F
$GNGLL,1045.96305,N,10636.97597,E,082846.60,A,A*7F
$GNGLL,1045.96311,N,10636.97586,E,082846.80,A,A*74
